antecedents,consequents,antecedent support,consequent support,support,confidence,lift,representativity,leverage,conviction,zhangs_metric,jaccard,certainty,kulczynski
"frozenset({'rerror_rate', 'diff_srv_rate', 'class'})",frozenset({'dst_host_diff_srv_rate'}),0.08367312973287842,0.488100191395523,0.08271615211783306,0.9885629040278467,2.0253278352574604,1.0,0.041875281480552674,44.75784848276498,0.5524805510171321,0.1691339118597924,0.977657549817546,0.5790142113694771
"frozenset({'rerror_rate', 'dst_host_diff_srv_rate'})","frozenset({'diff_srv_rate', 'class'})",0.10593326121328119,0.3754264791545311,0.08271615211783306,0.7808326787117046,2.0798551036414836,1.0,0.04294600083517366,2.84975660228058,0.580714227659329,0.20749399853877465,0.6490928385955038,0.5005792563457669
"frozenset({'rerror_rate', 'diff_srv_rate'})","frozenset({'dst_host_diff_srv_rate', 'class'})",0.08371473745527169,0.40500956977615044,0.08271615211783306,0.9880715705765407,2.439625244219908,1.0,0.04881088231715009,49.88003106709922,0.6440144819511932,0.20373027259684362,0.979951897009551,0.5961520786928317
"frozenset({'rerror_rate', 'class'})","frozenset({'dst_host_diff_srv_rate', 'diff_srv_rate'})",0.10768078555379879,0.36573187983689776,0.08271615211783306,0.7681607418856259,2.1003384835584904,1.0,0.04333385599492837,2.73580982497018,0.5871063366114809,0.21171458998935033,0.6344775170873218,0.4971634198620393
"frozenset({'service_private', 'rerror_rate', 'diff_srv_rate'})",frozenset({'dst_host_diff_srv_rate'}),0.031871515353249565,0.488100191395523,0.030997753182990764,0.9725848563968669,1.9925926552418634,1.0,0.015441260439004302,18.672154923382372,0.5145404640183309,0.0633934649421375,0.9464443175357471,0.5180459019005901
"frozenset({'service_private', 'rerror_rate', 'diff_srv_rate'})",frozenset({'class'}),0.031871515353249565,0.4885994840642423,0.031871515353249565,1.0,2.0466660989525676,1.0,0.016299109395306252,inf,0.5282362042289841,0.06523034999574215,1.0,0.532615174997871
"frozenset({'service_private', 'rerror_rate', 'dst_host_diff_srv_rate'})",frozenset({'class'}),0.045144378796704666,0.4885994840642423,0.045144378796704666,1.0,2.0466660989525676,1.0,0.023086858608234045,inf,0.5355788923264629,0.09239546964148855,1.0,0.5461977348207443
"frozenset({'service_private', 'rerror_rate', 'class'})",frozenset({'dst_host_diff_srv_rate'}),0.04610135641175002,0.488100191395523,0.045144378796704666,0.9792418772563177,2.006231291277669,1.0,0.02264229790853626,24.660216866685285,0.5257927429103696,0.09230900119108389,0.9594488562121709,0.5358659305299576
"frozenset({'service_private', 'rerror_rate'})","frozenset({'dst_host_diff_srv_rate', 'class'})",0.04610135641175002,0.40500956977615044,0.045144378796704666,0.9792418772563177,2.4178240474602775,1.0,0.026472888270284815,28.6630172473055,0.614745578943433,0.11120221379522395,0.965111837620863,0.545353422704592
"frozenset({'rerror_rate', 'flag_RSTR', 'dst_host_diff_srv_rate'})",frozenset({'class'}),0.019056336856120498,0.4885994840642423,0.018515436465007907,0.9716157205240175,1.988572956405879,1.0,0.009204520108953026,18.017033561428995,0.5067842750006673,0.037853011228308954,0.9444969674619017,0.5047553183221296
"frozenset({'rerror_rate', 'flag_RSTR', 'class'})",frozenset({'dst_host_diff_srv_rate'}),0.019514021802446536,0.488100191395523,0.018515436465007907,0.9488272921108742,1.9439191150449877,1.0,0.008990638688337344,10.003375426479163,0.49523941667441485,0.0378562313908975,0.9000337428751322,0.49338048605202733
"frozenset({'dst_host_diff_srv_rate', 'flag_RSTR', 'class'})",frozenset({'rerror_rate'}),0.018515436465007907,0.1321461263210452,0.018515436465007907,1.0,7.567380352644836,1.0,0.016068693259013687,inf,0.8842256984187546,0.14011335012594459,1.0,0.5700566750629723
"frozenset({'rerror_rate', 'flag_RSTR'})","frozenset({'dst_host_diff_srv_rate', 'class'})",0.020262960805525504,0.40500956977615044,0.018515436465007907,0.913757700205339,2.2561385418877253,1.0,0.010308743426771023,6.899055702833698,0.5682798400330585,0.04551963993453356,0.8550526270444138,0.4797368735257227
"frozenset({'dst_host_diff_srv_rate', 'flag_RSTR'})","frozenset({'rerror_rate', 'class'})",0.019056336856120498,0.10768078555379879,0.018515436465007907,0.9716157205240175,9.023111370585099,1.0,0.016463435142563043,31.437092324335385,0.906447043841957,0.17108804306036143,0.9681904423703365,0.5717815851460891
"frozenset({'flag_RSTR', 'class'})","frozenset({'rerror_rate', 'dst_host_diff_srv_rate'})",0.019514021802446536,0.10593326121328119,0.018515436465007907,0.9488272921108742,8.95684019583376,1.0,0.016448252496087674,17.47155418712381,0.9060338485232099,0.17315175097276267,0.9427641073432963,0.5618056334867019
frozenset({'flag_RSTR'}),"frozenset({'rerror_rate', 'class', 'dst_host_diff_srv_rate'})",0.020262960805525504,0.10406091370558376,0.018515436465007907,0.913757700205339,8.78098863124155,1.0,0.016406854249204492,10.388627024413847,0.9044443267421648,0.17499016909162407,0.9037408891810299,0.5458432643369757
"frozenset({'service_private', 'rerror_rate', 'flag_RSTR'})",frozenset({'dst_host_diff_srv_rate'}),0.012149454938836648,0.488100191395523,0.012107847216443372,0.9965753424657534,2.041743396199976,1.0,0.006177695935445922,149.4747441125067,0.5164976533242089,0.02480395499488578,0.9933099065936695,0.5106907059272762
"frozenset({'service_private', 'dst_host_diff_srv_rate', 'flag_RSTR'})",frozenset({'rerror_rate'}),0.012107847216443372,0.1321461263210452,0.012107847216443372,1.0,7.567380352644836,1.0,0.010507842108703331,inf,0.8784905024638843,0.09162468513853904,1.0,0.5458123425692695
"frozenset({'service_private', 'flag_RSTR'})","frozenset({'rerror_rate', 'dst_host_diff_srv_rate'})",0.012149454938836648,0.10593326121328119,0.012107847216443372,0.9965753424657534,9.407577290189284,1.0,0.010820815832808599,261.06748772572087,0.9046942489725603,0.11425206124852767,0.9961695728230602,0.5554361394182655
"frozenset({'service_private', 'rerror_rate', 'flag_RSTR'})",frozenset({'class'}),0.012149454938836648,0.4885994840642423,0.012149454938836648,1.0,2.0466660989525676,1.0,0.006213237524059301,inf,0.5176901693201921,0.02486587754406881,1.0,0.5124329387720344
"frozenset({'service_private', 'flag_RSTR', 'class'})",frozenset({'rerror_rate'}),0.012149454938836648,0.1321461263210452,0.012149454938836648,1.0,7.567380352644836,1.0,0.010543951531757294,inf,0.8785275040013478,0.09193954659949621,1.0,0.5459697732997482
"frozenset({'service_private', 'flag_RSTR'})","frozenset({'rerror_rate', 'class'})",0.012149454938836648,0.10768078555379879,0.012149454938836648,1.0,9.286707882534776,1.0,0.010841192086972238,inf,0.9032937410496168,0.11282843894899536,1.0,0.5564142194744977
"frozenset({'service_private', 'dst_host_diff_srv_rate', 'diff_srv_rate'})",frozenset({'class'}),0.14566863609885994,0.4885994840642423,0.14566863609885994,1.0,2.0466660989525676,1.0,0.07449501565661511,inf,0.5985973798275946,0.29813505918419486,1.0,0.6490675295920973
"frozenset({'service_private', 'dst_host_diff_srv_rate', 'class'})",frozenset({'diff_srv_rate'}),0.16709661313139718,0.3890322043771324,0.14566863609885994,0.8717629482071713,2.2408503419477173,1.0,0.0806626723483996,4.764362460624146,0.6648320139409521,0.3548910288900152,0.7901083286033203,0.623100725440484
"frozenset({'service_private', 'diff_srv_rate', 'class'})",frozenset({'dst_host_diff_srv_rate'}),0.14670882915869185,0.488100191395523,0.14566863609885994,0.9929098128190583,2.0342336067933893,1.0,0.07406002850708936,72.19834900557443,0.5958275344663151,0.2978053759782239,0.9861492677634112,0.6456749217534896
"frozenset({'service_private', 'dst_host_diff_srv_rate'})","frozenset({'diff_srv_rate', 'class'})",0.1682616293584089,0.3754264791545311,0.14566863609885994,0.865727002967359,2.305982798328439,1.0,0.0824987650120278,4.651519923202719,0.6809177510777668,0.36598369224336186,0.7850165071825667,0.6268677129432827
"frozenset({'service_private', 'diff_srv_rate'})","frozenset({'dst_host_diff_srv_rate', 'class'})",0.14670882915869185,0.40500956977615044,0.14566863609885994,0.9929098128190583,2.4515712390890947,1.0,0.0862501563189354,83.91745027877057,0.6938995166863356,0.35874577313249306,0.9880835273631642,0.6762884794524714
"frozenset({'service_private', 'class'})","frozenset({'dst_host_diff_srv_rate', 'diff_srv_rate'})",0.17275526337688274,0.36573187983689776,0.14566863609885994,0.8432080924855492,2.3055362110122513,1.0,0.08248652887231424,4.04528607514163,0.6845149880438546,0.3708293612964727,0.7527986942270853,0.6207508039219555
frozenset({'service_private'}),"frozenset({'dst_host_diff_srv_rate', 'diff_srv_rate', 'class'})",0.17770658234168263,0.36506615627860534,0.14566863609885994,0.8197143526106297,2.245385770531556,1.0,0.08079397713797438,3.521821359135163,0.6745064692122935,0.3668273260687342,0.7160560124930455,0.6093670919652191
"frozenset({'service_private', 'dst_host_diff_srv_rate', 'flag_RSTR'})",frozenset({'class'}),0.012107847216443372,0.4885994840642423,0.012107847216443372,1.0,2.0466660989525676,1.0,0.006191959313360468,inf,0.5176683654129639,0.02478072042919186,1.0,0.5123903602145959
"frozenset({'service_private', 'flag_RSTR', 'class'})",frozenset({'dst_host_diff_srv_rate'}),0.012149454938836648,0.488100191395523,0.012107847216443372,0.9965753424657534,2.041743396199976,1.0,0.006177695935445922,149.4747441125067,0.5164976533242089,0.02480395499488578,0.9933099065936695,0.5106907059272762
"frozenset({'service_private', 'flag_RSTR'})","frozenset({'dst_host_diff_srv_rate', 'class'})",0.012149454938836648,0.40500956977615044,0.012107847216443372,0.9965753424657534,2.4606217157203534,1.0,0.007187201698650415,173.73720562536337,0.6008992430367575,0.02989214175654854,0.9942441804770572,0.5132352775612103
"frozenset({'dst_bytes', 'service_http', 'src_bytes', 'count'})",frozenset({'dst_host_same_srv_rate'}),0.047016726304402096,0.49887659149538155,0.047016726304402096,1.0,2.004503753127606,1.0,0.02356118214239073,inf,0.5258470136220748,0.09424520433694746,1.0,0.5471226021684737
"frozenset({'dst_bytes', 'service_http', 'dst_host_same_srv_rate', 'count'})",frozenset({'src_bytes'}),0.04709994174918865,0.4909295165182658,0.047016726304402096,0.9982332155477032,2.033353428466268,1.0,0.02389397467343443,288.1338936506595,0.5333209682193386,0.0957545970680451,0.9965293912932978,0.5470020217919888
"frozenset({'count', 'service_http', 'src_bytes', 'dst_host_same_srv_rate'})",frozenset({'dst_bytes'}),0.047016726304402096,0.4533577431971374,0.047016726304402096,1.0,2.205763582966226,1.0,0.025701329374520875,inf,0.5736115962277332,0.10370778267254038,1.0,0.5518538913362702
"frozenset({'dst_bytes', 'service_http', 'count'})","frozenset({'src_bytes', 'dst_host_same_srv_rate'})",0.04709994174918865,0.41237413663976036,0.047016726304402096,0.9982332155477032,2.420697921750933,1.0,0.02759392848979742,332.59623866189327,0.6159050915675331,0.11399172803389487,0.9969933514461161,0.556123973327277
"frozenset({'count', 'service_http', 'src_bytes'})","frozenset({'dst_bytes', 'dst_host_same_srv_rate'})",0.047016726304402096,0.4076724640093201,0.047016726304402096,1.0,2.4529495815472546,1.0,0.02784930164223468,inf,0.6215508208173245,0.11532965911410492,1.0,0.5576648295570524
"frozenset({'count', 'service_http', 'dst_host_same_srv_rate'})","frozenset({'dst_bytes', 'src_bytes'})",0.047682449862694515,0.42456519930099024,0.047016726304402096,0.9860383944153578,2.3224663633260203,1.0,0.026772417475287726,41.21551760006664,0.5979342268468542,0.11056751467710373,0.9757372936644041,0.5483896401712226
"frozenset({'count', 'service_http'})","frozenset({'dst_bytes', 'src_bytes', 'dst_host_same_srv_rate'})",0.05542148622784389,0.38611966380960305,0.047016726304402096,0.8483483483483483,2.197112522004763,1.0,0.02561740067427847,4.047963404978259,0.5768257133791183,0.11917317021725374,0.7529621935884643,0.48505779486382933
"frozenset({'dst_bytes', 'src_bytes', 'serror_rate', 'service_http'})",frozenset({'dst_host_same_srv_rate'}),0.010318715153532495,0.49887659149538155,0.010318715153532495,1.0,2.004503753127606,1.0,0.005170949709126461,inf,0.5063482720928277,0.020683903252710592,1.0,0.5103419516263553
"frozenset({'dst_bytes', 'serror_rate', 'service_http', 'dst_host_same_srv_rate'})",frozenset({'src_bytes'}),0.010651576932678705,0.4909295165182658,0.010318715153532495,0.96875,1.9732975252140013,1.0,0.005089541639815426,16.290255471415495,0.4985443307584403,0.02100448886253917,0.9386136085002044,0.4948843652004407
"frozenset({'dst_bytes', 'serror_rate', 'src_bytes', 'dst_host_same_srv_rate'})",frozenset({'service_http'}),0.010651576932678705,0.3324040941998835,0.010318715153532495,0.96875,2.914374452372012,1.0,0.006778087371425057,21.36306898560373,0.6639452570687461,0.031011629361010377,0.9531902461826114,0.49989634184503695
"frozenset({'src_bytes', 'serror_rate', 'service_http', 'dst_host_same_srv_rate'})",frozenset({'dst_bytes'}),0.010526753765498876,0.4533577431971374,0.010318715153532495,0.9802371541501976,2.1621714172949567,1.0,0.005546329823213956,27.66009819422485,0.5432203263380497,0.022750206403082285,0.9638468383959392,0.5014989001294307
"frozenset({'dst_bytes', 'serror_rate', 'service_http'})","frozenset({'src_bytes', 'dst_host_same_srv_rate'})",0.010651576932678705,0.41237413663976036,0.010318715153532495,0.96875,2.3492016446372714,1.0,0.005926280312067127,18.804027627527667,0.5805067845311063,0.025002520415364448,0.9468199037031793,0.4968863510241146
"frozenset({'dst_bytes', 'serror_rate', 'src_bytes'})","frozenset({'service_http', 'dst_host_same_srv_rate'})",0.011442123658150952,0.32250145627028376,0.010318715153532495,0.9018181818181817,2.7963228205158277,1.0,0.006628613610954147,6.900448130580438,0.6498228515102598,0.03188480329133453,0.8550818756874149,0.46690702665931666
"frozenset({'dst_bytes', 'serror_rate', 'dst_host_same_srv_rate'})","frozenset({'service_http', 'src_bytes'})",0.01102604643421819,0.29861862361654323,0.010318715153532495,0.9358490566037736,3.1339272992078993,1.0,0.007026132343414164,10.933297925977417,0.6885030176198599,0.03447317208785099,0.908536289162668,0.48520194226315194
"frozenset({'src_bytes', 'serror_rate', 'service_http'})","frozenset({'dst_bytes', 'dst_host_same_srv_rate'})",0.010526753765498876,0.4076724640093201,0.010318715153532495,0.9802371541501976,2.404472317089799,1.0,0.006027247507932179,29.971773321128406,0.5903225128219736,0.025298378047536468,0.9666352741532629,0.5027742210840802
"frozenset({'serror_rate', 'service_http', 'dst_host_same_srv_rate'})","frozenset({'dst_bytes', 'src_bytes'})",0.01343929433302821,0.42456519930099024,0.010318715153532495,0.7678018575851393,1.8084427523717403,1.0,0.0046128584765657045,2.478205875010402,0.45312778470860815,0.024126860589551512,0.5964822736949558,0.3960530260093474
"frozenset({'serror_rate', 'src_bytes', 'dst_host_same_srv_rate'})","frozenset({'dst_bytes', 'service_http'})",0.010901223267038362,0.29861862361654323,0.010318715153532495,0.9465648854961832,3.1698119629392876,1.0,0.007063406865792862,13.125851472318981,0.692068264100351,0.03448755388680295,0.9238144662760437,0.49055985670935676
"frozenset({'dst_bytes', 'serror_rate'})","frozenset({'service_http', 'src_bytes', 'dst_host_same_srv_rate'})",0.012066239494050095,0.29853540817175667,0.010318715153532495,0.8551724137931034,2.8645594136729544,1.0,0.006716515421078079,4.843445991195011,0.6588560913181462,0.0343633088540945,0.7935354287385638,0.44486843686170846
"frozenset({'serror_rate', 'src_bytes'})","frozenset({'dst_bytes', 'service_http', 'dst_host_same_srv_rate'})",0.012440708995589581,0.29853540817175667,0.010318715153532495,0.8294314381270903,2.778335217274772,1.0,0.006604723015588114,4.112508097189114,0.6481354947437091,0.03432050927207307,0.7568393845392067,0.4319979490287019
"frozenset({'count', 'src_bytes', 'dst_host_same_srv_rate', 'service_ecr_i'})",frozenset({'class'}),0.012856786219522343,0.4885994840642423,0.012856786219522343,1.0,2.0466660989525676,1.0,0.006574967105939466,inf,0.5180611169652265,0.026313548496976927,1.0,0.5131567742484885
"frozenset({'count', 'src_bytes', 'dst_host_same_srv_rate', 'class'})",frozenset({'service_ecr_i'}),0.012856786219522343,0.02546392610468503,0.012856786219522343,1.0,39.27124183006536,1.0,0.012529401965284693,inf,0.9872286617492096,0.5049019607843137,1.0,0.7524509803921569
"frozenset({'service_ecr_i', 'src_bytes', 'dst_host_same_srv_rate', 'class'})",frozenset({'count'}),0.013813763834567696,0.4992926687193143,0.012856786219522343,0.9307228915662651,1.8640828313253013,1.0,0.00595967520950269,7.227601477616857,0.47003612001117434,0.025700740247858272,0.8616415137031423,0.47823644578313257
"frozenset({'count', 'dst_host_same_srv_rate', 'service_ecr_i', 'class'})",frozenset({'src_bytes'}),0.012856786219522343,0.4909295165182658,0.012856786219522343,1.0,2.036952284091872,1.0,0.006545010376793537,inf,0.5157007376185458,0.026188660055936945,1.0,0.5130943300279684
